Marybe SRL,,,,,,,,,,,,,,,,,,,,
Tucumán 20,,,,,,,,,,,,,,,,,,,,CTRL+R  Genera Revisar
290726 1017,,,,,,,,,,,,,,,,,,,,CTRL+N  Hoja Ofertas
,,,,,,,,,,,,,,,,,,,,CTRL+P  Copia Pedido
,, ,,,,,,,,,,,,,,,,,,
Codigo,Descripcion,Rubro,Proveedor,Publico,Oferta,,,,,,,,,,,,,,,
7509552923957,NUTRISSE COLORACION 67 CHOCOLATE RUBIO OSCURO DORADO COBRIZO,TINTURAS-DECOLORACIÃ“N,LOREAL ARG.SA D.GARNIER,"16.490,00","11.543,00",,,,,,,,,,,,,,,
7509552923940,NUTRISSE COLORACION 67P CHOCOLATE PURO RUBIO OSCURO DORADO IRISADO,TINTURAS-DECOLORACIÃ“N,LOREAL ARG.SA D.GARNIER,"16.490,00","11.543,00",,,,,,,,,,,,,,,
7509552923902,NUTRISSE COLORACION 70 CHAMPAÑA RUBIO,TINTURAS-DECOLORACIÃ“N,LOREAL ARG.SA D.GARNIER,"16.490,00","11.543,00",,,,,,,,,,,,,,,
7509552923896,NUTRISSE COLORACION 71 ALMENDRA RUBIO CENIZA,TINTURAS-DECOLORACIÃ“N,LOREAL ARG.SA D.GARNIER,"16.490,00","11.543,00",,,,,,,,,,,,,,,
7509552923889,NUTRISSE COLORACION 73 MIEL RUBIO DORADO,TINTURAS-DECOLORACIÃ“N,LOREAL ARG.SA D.GARNIER,"16.490,00","11.543,00",,,,,,,,,,,,,,,
7509552923858,NUTRISSE COLORACION 8.1 AVENA RUBIO CLARO CENIZA,TINTURAS-DECOLORACIÃ“N,LOREAL ARG.SA D.GARNIER,"16.490,00","11.543,00",,,,,,,,,,,,,,,
7509552923865,NUTRISSE COLORACION 80 NECTAR RUBIO CLARO,TINTURAS-DECOLORACIÃ“N,LOREAL ARG.SA D.GARNIER,"16.490,00","11.543,00",,,,,,,,,,,,,,,
7509552923834,NUTRISSE COLORACION 90 TRIGO RUBIO MUY CLARO,TINTURAS-DECOLORACIÃ“N,LOREAL ARG.SA D.GARNIER,"16.490,00","11.543,00",,,,,,,,,,,,,,,
7509552923827,NUTRISSE COLORACION 91 JAZMIN RUBIO MUY CLARO CENIZA,TINTURAS-DECOLORACIÃ“N,LOREAL ARG.SA D.GARNIER,"16.490,00","11.543,00",,,,,,,,,,,,,,,
7509552923810,NUTRISSE COLORACION 93 MARGARITA RUBIO MUY CLARO DORADO,TINTURAS-DECOLORACIÃ“N,LOREAL ARG.SA D.GARNIER,"16.490,00","11.543,00",,,,,,,,,,,,,,,
7899026462533,GARNIER COR INTENSA 1.0 NEGRO INTENSO,TINTURAS-DECOLORACIÃ“N,LOREAL ARG.SA D.GARNIER,"9.990,00",,,,,,,,,,,,,,,,
7899026462724,GARNIER COR INTENSA 11.1 RUBIO ULTRA CLARO CENIZA,TINTURAS-DECOLORACIÃ“N,LOREAL ARG.SA D.GARNIER,"9.990,00",,,,,,,,,,,,,,,,
7899026462717,GARNIER COR INTENSA 11.3 RUBIO ULTRA CLARO DORADO,TINTURAS-DECOLORACIÃ“N,LOREAL ARG.SA D.GARNIER,"9.990,00",,,,,,,,,,,,,,,,
7509552940459,GARNIER COR INTENSA 2.0 NEGRO,TINTURAS-DECOLORACIÃ“N,LOREAL ARG.SA D.GARNIER,"9.990,00",,,,,,,,,,,,,,,,
7899026462557,GARNIER COR INTENSA 3.0 CASTAÑO OSCURO,TINTURAS-DECOLORACIÃ“N,LOREAL ARG.SA D.GARNIER,"9.990,00",,,,,,,,,,,,,,,,
7899026462571,GARNIER COR INTENSA 4.0 CASTAÑO,TINTURAS-DECOLORACIÃ“N,LOREAL ARG.SA D.GARNIER,"9.990,00",,,,,,,,,,,,,,,,
7509552940466,GARNIER COR INTENSA 4.15 CASTAÑO CENIZA CAOBA,TINTURAS-DECOLORACIÃ“N,LOREAL ARG.SA D.GARNIER,"9.990,00",,,,,,,,,,,,,,,,
